country,year,lifeExp,pop,gdpPercap,iso_alpha,continent_Africa,continent_Americas,continent_Asia,continent_Europe,continent_Oceania
23,0.818181818181813,0.8849739000745713,0.325186527129735,0.46484836497318677,20,0,1,0,0,0
23,0.9090909090909065,0.9196156192800489,0.3452506266424727,0.49594516320518633,20,0,1,0,0,0
23,1.0,0.9313605857230018,0.3628674936349452,0.6085631065094247,20,0,1,0,0,0
24,0.0,0.34575621991729383,1.0,0.00749652359347518,21,0,0,1,0,0
24,0.09090909090908639,0.45674801708358764,1.0,0.015758107534614735,21,0,0,1,0,0
24,0.18181818181817988,0.35425327096468046,1.0,0.011601722602190917,21,0,0,1,0,0
24,0.2727272727272734,0.5894874923733986,1.0,0.017486245524660417,21,0,0,1,0,0
24,0.36363636363635976,0.6697830655548775,1.0,0.02050750721968426,21,0,0,1,0,0
24,0.45454545454545325,0.6841631075859265,1.0,0.023535498119853202,21,0,0,1,0,0
24,0.5454545454545396,0.7105619957968954,1.0,0.033945354589952945,21,0,0,1,0,0
24,0.6363636363636331,0.7402040539624433,1.0,0.053546800585291,21,0,0,1,0,0
24,0.7272727272727266,0.7642024269541048,1.0,0.06657795872424618,21,0,0,1,0,0
24,0.818181818181813,0.7936241610738257,1.0,0.09639081144974565,21,0,0,1,0,0
24,0.9090909090909065,0.8207748627211717,1.0,0.13545634569964662,21,0,0,1,0,0
24,1.0,0.8365873500101688,1.0,0.2220467644133825,21,0,0,1,0,0
25,0.0,0.45834180733509605,0.2748839133883053,0.08956089161796081,26,0,1,0,0,0
25,0.09090909090908639,0.5341841231102977,0.3226383386079666,0.09801789083105192,26,0,1,0,0,0
25,0.18181818181817988,0.5807063927869298,0.37908540208731506,0.10595036092075101,26,0,1,0,0,0
25,0.2727272727272734,0.6162972001898177,0.4406820267864463,0.11472213741713544,26,0,1,0,0,0
25,0.36363636363635976,0.6444308860416244,0.5028315387946514,0.14229850718006587,26,0,1,0,0,0
25,0.45454545454545325,0.6819537658463835,0.5598965496203737,0.16823787039203486,26,0,1,0,0,0
25,0.5454545454545396,0.7296793437733036,0.6196165198919177,0.1956183392787138,26,0,1,0,0,0
25,0.6363636363636331,0.7485763677038846,0.6911758737610955,0.2194160722674231,26,0,1,0,0,0
25,0.7272727272727266,0.7596434140058304,0.7636046703769358,0.24489805034329776,26,0,1,0,0,0
25,0.818181818181813,0.7917090366754798,0.8408784828265446,0.27655879410827255,26,0,1,0,0,0
25,0.9090909090909065,0.8149108535014578,0.9158104023143906,0.25951674259203966,26,0,1,0,0,0
25,1.0,0.8353670937563555,0.9878108404240745,0.31840921049413135,26,0,1,0,0,0
26,0.0,0.29008202833706204,0.002100640771196946,0.04056115631283251,27,1,0,0,0,0
26,0.09090909090908639,0.31965629448850935,0.002480668324927886,0.04565151398855369,27,1,0,0,0,0
26,0.18181818181817988,0.3536709375635551,0.0029449898905474737,0.05485256357540033,27,1,0,0,0,0
26,0.2727272727272734,0.3876516846315505,0.0035195266035767886,0.0769436488904888,27,1,0,0,0,0
26,0.36363636363635976,0.42954714934580723,0.004249724320252957,0.07984036130234136,27,1,0,0,0,0
26,0.45454545454545325,0.46335841637855074,0.005473362945472305,0.04383739861330052,27,1,0,0,0,0
26,0.5454545454545396,0.4971527354077691,0.006455279713304413,0.048284831425847274,27,1,0,0,0,0
26,0.6363636363636331,0.5309301064334622,0.0074946076587746645,0.05058536663052614,27,1,0,0,0,0
26,0.7272727272727266,0.5819944410548439,0.008821192778216205,0.047334476386451746,27,1,0,0,0,0
26,0.818181818181813,0.6281099586468715,0.010466212002531873,0.04388517768249908,27,1,0,0,0,0
26,0.9090909090909065,0.6673276388041489,0.012398555496079024,0.03928197907449235,27,1,0,0,0,0
26,1.0,0.7042403904820014,0.014558530842372967,0.03506202462863256,27,1,0,0,0,0
27,0.0,0.2634397667954716,0.31400568351089164,0.02538535196476469,24,1,0,0,0,0
27,0.09090909090908639,0.28901430411497536,0.34705964904778586,0.031283346066057385,24,1,0,0,0,0
27,0.18181818181817988,0.31392786929699684,0.38974346180382435,0.030834089642568497,24,1,0,0,0,0
27,0.2727272727272734,0.34670530811470407,0.4446416759317999,0.0291999531594368,24,1,0,0,0,0
27,0.36363636363635976,0.37946579892888616,0.5132263614403383,0.03123796850706258,24,1,0,0,0,0
27,0.45454545454545325,0.4102264253270966,0.5909048030390821,0.026101432582257122,24,1,0,0,0,0
27,0.5454545454545396,0.40988746525659286,0.6840693674523616,0.020359147785196405,24,1,0,0,0,0
27,0.6363636363636331,0.4035828079452241,0.7922079165591267,0.020313353975791124,24,1,0,0,0,0
27,0.7272727272727266,0.37199172937427977,0.9306589412364028,0.010191920419223514,24,1,0,0,0,0
27,0.818181818181813,0.32180869093620784,1.0,0.003342623399687668,24,1,0,0,0,0
27,0.9090909090909065,0.36212799132262224,1.0,0.0,24,1,0,0,0,0
27,1.0,0.38748220459629873,1.0,0.0017124792268936595,24,1,0,0,0,0
28,0.0,0.31374144125821984,0.017777425950113404,0.08869050039889789,25,1,0,0,0,0
28,0.09090909090908639,0.3636024676293133,0.019691273516934126,0.09760612522071185,25,1,0,0,0,0
28,0.18181818181817988,0.42092061555148813,0.02209475992755378,0.10465289573571054,25,1,0,0,0,0
28,0.2727272727272734,0.4820181682597791,0.02504328350180473,0.11468494738224189,25,1,0,0,0,0
28,0.36363636363635976,0.5306080943664837,0.028637308209282047,0.13987435163240622,25,1,0,0,0,0
28,0.45454545454545325,0.5427767608975664,0.03302782075050583,0.14204054502097935,25,1,0,0,0,0
28,0.5454545454545396,0.560911124669514,0.03834995097950399,0.21830010446040676,25,1,0,0,0,0
28,0.6363636363636331,0.5740458274015321,0.044821512475948476,0.18637582645773576,25,1,0,0,0,0
28,0.7272727272727266,0.5564707477459157,0.05253697536619048,0.17767103755412217,25,1,0,0,0,0
28,0.818181818181813,0.4976442275099994,0.06130127136376336,0.15262931567204074,25,1,0,0,0,0
28,0.9090909090909065,0.4977798115382009,0.07310663766447952,0.15262449600971187,25,1,0,0,0,0
28,1.0,0.5376415158294354,0.08365882106040486,0.15961334186063886,25,1,0,0,0,0
29,0.0,0.5695715544708835,0.019375008825472894,0.11228795671203698,28,0,1,0,0,0
29,0.09090909090908639,0.6173649244119044,0.023534534750940254,0.12937234473969475,28,0,1,0,0,0
29,0.18181818181817988,0.6650905023388245,0.02874307270443233,0.15153613764912435,28,0,1,0,0,0
29,0.2727272727272734,0.7088502474408516,0.034189642276001055,0.18451833656886388,28,0,1,0,0,0
29,0.36363636363635976,0.7499491559894247,0.03969322045364676,0.22953149137430776,28,0,1,0,0,0
29,0.45454545454545325,0.7991153142159855,0.045813672453503325,0.26759376946543284,28,0,1,0,0,0
29,0.5454545454545396,0.8448749237339843,0.0528790270026524,0.2363364093548372,28,0,1,0,0,0
29,0.6363636363636331,0.8669412243237746,0.061275864625237084,0.2536174900207464,28,0,1,0,0,0
29,0.7272727272727266,0.8832282557114772,0.06962709983597752,0.27858512551400605,28,0,1,0,0,0
29,0.818181818181813,0.9094468171649381,0.07734061696367395,0.30289988553643593,28,0,1,0,0,0
29,0.9090909090909065,0.9240729442071727,0.08442648029735522,0.35214801286045117,28,0,1,0,0,0
29,1.0,0.9352416785302691,0.09111252297554875,0.4425873590990105,28,0,1,0,0,0
30,0.0,0.286048403498068,0.06523913691464106,0.05400288684201346,22,1,0,0,0,0
30,0.09090909090908639,0.31980882652023596,0.07246263499206412,0.05928825907989345,22,1,0,0,0,0
30,0.18181818181817988,0.3615178631957156,0.08436998608827305,0.07001766267339268,22,1,0,0,0,0
30,0.2727272727272734,0.4025320317266627,0.10477727785689597,0.08522793851660695,22,1,0,0,0,0
30,0.36363636363635976,0.4440715883668905,0.13445185642366905,0.1005779760487287,22,1,0,0,0,0
30,0.45454545454545325,0.48767880143719083,0.16549186826553516,0.10714510770542339,22,1,0,0,0,0
30,0.5454545454545396,0.514948139109213,0.2005240257237748,0.1111443281114872,22,1,0,0,0,0
30,0.6363636363636331,0.5263371974781372,0.23933073886958336,0.09016524247469272,22,1,0,0,0,0
30,0.7272727272727266,0.4820859602738798,0.2843180660985545,0.06621507602819444,22,1,0,0,0,0
30,0.818181818181813,0.4133957019863061,0.3257688692580334,0.07271896179469893,22,1,0,0,0,0
30,0.9090909090909065,0.393752965900617,0.3621514753832564,0.0662492932492782,22,1,0,0,0,0
30,1.0,0.41910717917429335,0.4015293033838244,0.06135222381875956,22,1,0,0,0,0
31,0.0,0.6374313605857231,0.08548423707429172,0.13545425717616646,54,0,0,0,1,0
31,0.09090909090908639,0.6977662531353805,0.08792232227408403,0.1928253560192182,54,0,0,0,1,0
31,0.18181818181817988,0.7377635414548167,0.08983039964852818,0.24646253219162184,54,0,0,0,1,0
31,0.2727272727272734,0.7609823062843197,0.09201790641658783,0.3162309562778002,54,0,0,0,1,0
31,0.36363636363635976,0.7797945901972749,0.09315727339500526,0.4199508024309131,54,0,0,0,1,0
31,0.45454545454545325,0.797251033828215,0.09524534498745946,0.5207292632027613,54,0,0,0,1,0
31,0.5454545454545396,0.7942003931936819,0.09736320687543917,0.6109249316608263,54,0,0,0,1,0
31,0.6363636363636331,0.8121652769303775,0.09894983085830054,0.6391993536868728,54,0,0,0,1,0
31,0.7272727272727266,0.8292319164802386,0.09916683929485016,0.3862388983230307,54,0,0,0,1,0
31,0.818181818181813,0.8487729645447768,0.09806160143878405,0.4534376986314493,54,0,0,0,1,0
31,0.9090909090909065,0.8690427767608977,0.09887624972295597,0.5359311962004124,54,0,0,0,1,0
31,1.0,0.8838214358348588,0.09915116136905183,0.6766925661715396,54,0,0,0,1,0
32,0.0,0.6071113822791676,0.1330227497466532,0.2515760054772959,29,0,1,0,0,0
32,0.09090909090908639,0.6563283845163042,0.1471788432183909,0.27537336844681465,29,0,1,0,0,0
32,0.18181818181817988,0.7058335028133687,0.16090253010327396,0.23247813609219273,29,0,1,0,0,0
32,0.2727272727272734,0.7574232255440312,0.18069471489153777,0.25645794487864787,29,0,1,0,0,0
32,0.36363636363635976,0.7986577181208054,0.19617171275068737,0.23834654754983248,29,0,1,0,0,0
32,0.45454545454545325,0.8312995729103112,0.2119757776381892,0.28894296366782457,29,0,1,0,0,0
32,0.5454545454545396,0.8494000406752085,0.217594692568106,0.33301502327942445,29,0,1,0,0,0
32,0.6363636363636331,0.8571452782862181,0.2276727361253369,0.3431812161071328,29,0,1,0,0,0
32,0.7272727272727266,0.8612127991322622,0.2384844887178607,0.251872754232075,29,0,1,0,0,0
32,0.818181818181813,0.8906514812555082,0.24429375290094396,0.24430230146792942,29,0,1,0,0,0
32,0.9090909090909065,0.9077181208053693,0.24975065514258235,0.28706753382537054,29,0,1,0,0,0
32,1.0,0.9266151447359501,0.2539997532404068,0.40978552509713695,29,0,1,0,0,0
33,0.0,0.7333570605382687,0.20274335801025248,0.31227014082336685,30,0,0,0,1,0
33,0.09090909090908639,0.7699647481526677,0.2114338715867002,0.37722840132436913,30,0,0,0,1,0
33,0.18181818181817988,0.7847095112195785,0.2138162900856194,0.46573382955605064,30,0,0,0,1,0
33,0.2727272727272734,0.792844552911667,0.21862091457275196,0.5251561140625804,30,0,0,0,1,0
33,0.36363636363635976,0.7913192325944005,0.21922586780373526,0.6055893396484305,30,0,0,0,1,0
33,0.45454545454545325,0.798437394074978,0.2259299591069206,0.6852082740450999,30,0,0,0,1,0
33,0.5454545454545396,0.802674394956274,0.2291010823894039,0.7123675475587202,30,0,0,0,1,0
33,0.6363636363636331,0.8131821571418887,0.22927761001897065,0.7562886113373334,30,0,0,0,1,0
33,0.7272727272727266,0.8270795200325403,0.22936941870000088,0.6615283918862024,30,0,0,0,1,0
33,0.818181818181813,0.8543658057080878,0.22903405422447148,0.7439611099673771,30,0,0,0,1,0
33,0.9090909090909065,0.8797878109958648,0.2280407759925801,0.8168022717293049,30,0,0,0,1,0
33,1.0,0.8963290624364451,0.2274245954880579,0.9999999999999999,30,0,0,0,1,0
34,0.0,0.799623754321741,0.0955881346717835,0.4448146197733053,33,0,0,0,1,0
34,0.09090909090908639,0.8170801979526814,0.09902857832867994,0.5110469302853977,33,0,0,0,1,0
34,0.18181818181817988,0.826232119856281,0.10258614794478593,0.6279382686148057,33,0,0,0,1,0
34,0.2727272727272734,0.8365704020066436,0.10687803045352658,0.738722716471001,33,0,0,0,1,0
34,0.36363636363635976,0.8452138838044878,0.11029532624565656,0.8765737367852207,33,0,0,0,1,0
34,0.45454545454545325,0.8658904481052132,0.11246078103819956,0.9498383973238874,33,0,0,0,1,0
34,0.5454545454545396,0.8648735678937021,0.11311811330230656,0.9999999999999999,33,0,0,0,1,0
34,0.6363636363636331,0.8677547284929836,0.11332418521144479,0.9999999999999999,33,0,0,0,1,0
34,0.7272727272727266,0.8767371703613316,0.11431650174460675,0.9999999999999999,33,0,0,0,1,0
34,0.818181818181813,0.8899566131109755,0.11682743003188151,0.9999999999999999,33,0,0,0,1,0
34,0.9090909090909065,0.9080909768829235,0.11886332387699258,0.9999999999999999,33,0,0,0,1,0
34,1.0,0.927615076943936,0.12095282683499756,0.9999999999999999,33,0,0,0,1,0
35,0.0,0.19003796352789643,7.01816421614695e-05,0.11428912911896008,32,1,0,0,0,0
35,0.09090909090908639,0.23267914039726129,0.00026480262689349845,0.12348734877908196,32,1,0,0,0,0
35,0.18181818181817988,0.27276116873432316,0.0006684253471255057,0.13083032299769642,32,1,0,0,0,0
35,0.2727272727272734,0.31311436512778795,0.0015120140535271839,0.13078614142619424,32,1,0,0,0,0
35,0.36363636363635976,0.3519591892075114,0.002657799811836375,0.1625150676513032,32,1,0,0,0,0
35,0.45454545454545325,0.3884482407972341,0.003772609925023311,0.1336905006973735,32,1,0,0,0,0
35,0.5454545454545396,0.4273100128804827,0.005501364034059354,0.12416973302150647,32,1,0,0,0,0
35,0.6363636363636331,0.44812216120940956,0.0056139498806625525,0.12419959533980177,32,1,0,0,0,0
35,0.7272727272727266,0.47462883872279854,0.007249531038377793,0.10052879771209755,32,1,0,0,0,0
35,0.818181818181813,0.5009490881974104,0.008004397445718112,0.07783727399198315,32,1,0,0,0,0
35,0.9090909090909065,0.5046098569588502,0.008664346424972616,0.0784605875086074,32,1,0,0,0,0
35,1.0,0.5286421259575622,0.009759296341142538,0.08666015535330535,32,1,0,0,0,0
36,0.0,0.37843197071385,0.05437701814679933,0.05443222605775712,34,0,1,0,0,0
36,0.09090909090908639,0.4445291844620705,0.06403515720065815,0.06133588701497247,34,0,1,0,0,0
36,0.18181818181817988,0.5060673852620163,0.0758941997095284,0.06687696741053031,34,0,1,0,0,0
36,0.2727272727272734,0.5618602128669243,0.08921735025614831,0.06648095199507485,34,0,1,0,0,0
36,0.36363636363635976,0.6106704630194564,0.10313252701362108,0.0917145239327855,34,0,1,0,0,0
36,0.45454545454545325,0.6472273066232799,0.11725543069665016,0.1148755227024632,34,0,1,0,0,0
36,0.5454545454545396,0.680089485458613,0.13214049180529383,0.12330489524360735,34,0,1,0,0,0
36,0.6363636363636331,0.7193919056335165,0.1475041434048914,0.12512862528184754,34,0,1,0,0,0
36,0.7272727272727266,0.7602535421327368,0.163067649419516,0.13192338806639542,34,0,1,0,0,0
36,0.818181818181813,0.7856755474205139,0.17740760626926816,0.15874469978469696,34,0,1,0,0,0
36,0.9090909090909065,0.8007592705579283,0.19212305056014492,0.20344194818825162,34,0,1,0,0,0
36,1.0,0.8242830994508847,0.20709200310911607,0.2722294945581455,34,0,1,0,0,0
37,0.0,0.41959867127652367,0.07802601741162818,0.15441523202691446,36,0,1,0,0,0
37,0.09090909090908639,0.47042573384855274,0.08942398129245482,0.1665783273097418,36,0,1,0,0,0
37,0.18181818181817988,0.5260829774252593,0.10336463188371404,0.18095963130413678,36,0,1,0,0,0
37,0.2727272727272734,0.5606230086095858,0.12015448269905243,0.20416043401049197,36,0,1,0,0,0
37,0.36363636363635976,0.5965188800759271,0.1395277246826736,0.23719580076275776,36,0,1,0,0,0
37,0.45454545454545325,0.6391261609382415,0.16145031817257313,0.3030212146501806,36,0,1,0,0,0
37,0.5454545454545396,0.6905125076266017,0.18576080960764094,0.3281614351513242,36,0,1,0,0,0
37,0.6363636363636331,0.7394752898108603,0.21213613531004955,0.2937097270422975,36,0,1,0,0,0
37,0.7272727272727266,0.7798454342078505,0.23904661280775438,0.32298019357097985,36,0,1,0,0,0
37,0.818181818181813,0.8255880957223241,0.26506671383761654,0.33831152983809404,36,0,1,0,0,0
37,0.9090909090909065,0.8571283302826929,0.2876423678600575,0.2603537592284808,36,0,1,0,0,0
37,1.0,0.8710426411768695,0.3063048250222849,0.31213469346785805,36,0,1,0,0,0
38,0.0,0.3100467764897296,0.4956840820121132,0.055425531703006195,37,1,0,0,0,0
38,0.09090909090908639,0.35328113348247586,0.5580028753617843,0.057312470827187406,37,1,0,0,0,0
38,0.18181818181817988,0.39646464646464646,0.6287563480607886,0.06834530135824951,37,1,0,0,0,0
38,0.2727272727272734,0.43546200257609663,0.7072103661371855,0.07406572062380082,37,1,0,0,0,0
38,0.36363636363635976,0.46671412107653726,0.7771287488627459,0.08390814727159339,37,1,0,0,0,0
38,0.45454545454545325,0.5036946647684903,0.8660623085333661,0.11974689368365482,37,1,0,0,0,0
38,0.5454545454545396,0.5492339502406618,1.0,0.15355014010202614,37,1,0,0,0,0
38,0.6363636363636331,0.6134838316046369,1.0,0.17151602957263676,37,1,0,0,0,0
38,0.7272727272727266,0.6791912412717782,1.0,0.16724704187983813,37,1,0,0,0,0
38,0.818181818181813,0.7392380177615077,1.0,0.18505740883013455,37,1,0,0,0,0
38,0.9090909090909065,0.783116398888211,1.0,0.21242163245300677,37,1,0,0,0,0
38,1.0,0.8090807402887941,1.0,0.2513238454469086,37,1,0,0,0,0
39,0.0,0.36714460036607693,0.044346701684652115,0.13211581903615197,115,0,1,0,0,0
39,0.09090909090908639,0.4232085960273881,0.05134563192621051,0.14968115609690733,115,0,1,0,0,0
39,0.18181818181817988,0.4865432852010035,0.06011010684447723,0.16640216466527802,115,0,1,0,0,0
39,0.2727272727272734,0.5466748017083587,0.07096254152976449,0.19378376201165323,115,0,1,0,0,0
39,0.36363636363635976,0.5865365059995933,0.0834417231635083,0.20139172814213976,115,0,1,0,0,0
39,0.45454545454545325,0.5609280726730392,0.09443825610260256,0.2305092717918219,115,0,1,0,0,0
39,0.5454545454545396,0.5593688563487222,0.09873877153482132,0.18153523173565117,115,0,1,0,0,0
39,0.6363636363636331,0.6703782794386823,0.10695393755789115,0.18351653916674177,115,0,1,0,0,0
39,0.7272727272727266,0.7321368042844554,0.11662583114008945,0.19781417119503897,115,0,1,0,0,0
39,0.818181818181813,0.7785234899328859,0.1280049636178887,0.2312577404168562,115,0,1,0,0,0
39,0.9090909090909065,0.7988441461595823,0.14075847540547337,0.24051731158374934,115,0,1,0,0,0
39,1.0,0.8182326621923939,0.1538645727853702,0.2582504106014333,115,0,1,0,0,0
40,0.0,0.1844451223645855,0.0035102674576702082,0.006329071729506752,49,1,0,0,0,0
40,0.09090909090908639,0.2098840756558878,0.0038671695117214284,0.008703618114324296,49,1,0,0,0,0
40,0.18181818181817988,0.23533997695071524,0.0042316756952611445,0.01608073162973175,49,1,0,0,0,0
40,0.2727272727272734,0.2607958782455428,0.004469729678424523,0.031741552953496274,49,1,0,0,0,0
40,0.36363636363635976,0.28670937563555016,0.004866463951943422,0.0202962905987069,49,1,0,0,0,0
40,0.45454545454545325,0.3122669649515288,0.002967041866064112,0.033763942205271,49,1,0,0,0,0
40,0.5454545454545396,0.3400277947257813,0.005042700835382676,0.032317117766780756,49,1,0,0,0,0
40,0.6363636363636331,0.37395769778320126,0.006289800436582707,0.03415598758590174,49,1,0,0,0,0
40,0.7272727272727266,0.4058368924140738,0.0073318792877208544,0.041929036498114455,49,1,0,0,0,0
40,0.818181818181813,0.41770049488170297,0.008497838354261291,0.12111115345094711,49,1,0,0,0,0
40,0.9090909090909065,0.43639414276998173,0.009742589621354582,0.35120901997991466,49,1,0,0,0,0
40,1.0,0.4742051386346689,0.01098550695133594,0.5606729138930401,49,1,0,0,0,0
41,0.0,0.20895193546200258,0.03083584096510001,0.004131050148612611,38,1,0,0,0,0
41,0.09090909090908639,0.24486475493186904,0.03315847758718757,0.0048474306830844326,38,1,0,0,0,0
41,0.18181818181817988,0.28064199037353404,0.03593190489742254,0.006580993530036685,38,1,0,0,0,0
41,0.2727272727272734,0.3150633855331843,0.03936944109304396,0.010713194211482258,38,1,0,0,0,0
41,0.36363636363635976,0.3481628364178701,0.0492071270631782,0.012855993995654121,38,1,0,0,0,0
41,0.45454545454545325,0.3548234018032676,0.05485330503381994,0.012452634461706757,38,1,0,0,0,0
41,0.5454545454545396,0.3438919395295235,0.05764122492025651,0.01335259914689248,38,1,0,0,0,0
41,0.6363636363636331,0.387329672564572,0.06387352471885416,0.013176498062477188,38,1,0,0,0,0
41,0.7272727272727266,0.44729170903667553,0.08070282754718579,0.01608151001606971,38,1,0,0,0,0
41,0.818181818181813,0.5046945969764762,0.08942250519673058,0.03164153140566556,38,1,0,0,0,0
41,0.9090909090909065,0.5362517795403703,0.09739668741027528,0.024670336510248966,38,1,0,0,0,0
41,1.0,0.5837061894108875,0.10839404785757858,0.018835287403230542,38,1,0,0,0,0
42,0.0,0.17759812894041088,0.46521460353275157,0.00569385281483404,40,1,0,0,0,0
42,0.09090909090908639,0.22147651006711416,0.5089310347082411,0.006482550159706096,40,1,0,0,0,0
42,0.18181818181817988,0.27896413802454073,0.5610362744401789,0.0083911118226365,40,1,0,0,0,0
42,0.2727272727272734,0.31380923327232063,0.6217558075329855,0.01294044777436779,40,1,0,0,0,0
42,0.36363636363635976,0.3375364382075792,0.6868398873013215,0.01529955780759384,40,1,0,0,0,0
42,0.45454545454545325,0.35439970171513796,0.7728879258470117,0.014855480146716733,40,1,0,0,0,0
42,0.5454545454545396,0.36128059114636296,0.8510305771859414,0.0158462940078102,40,1,0,0,0,0
42,0.6363636363636331,0.39124466137888964,0.9603460666168319,0.015652415958042114,40,1,0,0,0,0
42,0.7272727272727266,0.41509050233882455,1.0,0.00848039503421888,40,1,0,0,0,0
42,0.818181818181813,0.4373093349603418,1.0,0.012929658646373025,40,1,0,0,0,0
42,0.9090909090909065,0.4597315436241612,1.0,0.013596282932785964,40,1,0,0,0,0
42,1.0,0.49739000745712164,1.0,0.021161958486562698,40,1,0,0,0,0
43,0.0,0.7279336994102095,0.0901422360528167,0.29101492547115565,41,0,0,0,1,0
43,0.09090909090908639,0.7438648227238831,0.0953644838044748,0.3437690780013339,41,0,0,0,1,0
43,0.18181818181817988,0.7652193071656159,0.09910936102195184,0.42972851643093796,41,0,0,0,1,0
43,0.2727272727272734,0.7835231509728156,0.10166571280037698,0.5026684057795394,41,0,0,0,1,0
43,0.36363636363635976,0.8011490746390078,0.10242417998668096,0.6644395364584149,41,0,0,0,1,0
43,0.45454545454545325,0.8291132804555623,0.10464380301928615,0.7231073418577444,41,0,0,0,1,0
43,0.5454545454545396,0.8635177276116874,0.10661262396929135,0.8608990047307086,41,0,0,0,1,0
43,0.6363636363636331,0.8682631685987392,0.10895639559833957,0.983635745461282,41,0,0,0,1,0
43,0.7272727272727266,0.8830079316656498,0.11140112322889095,0.9603931919111193,41,0,0,0,1,0
43,0.818181818181813,0.907243576706664,0.11348928428169207,0.9999999999999999,41,0,0,0,1,0
43,0.9090909090909065,0.9282591010778931,0.11480061641198316,0.9999999999999999,41,0,0,0,1,0
43,1.0,0.9442410684021423,0.115816461016386,0.9999999999999999,41,0,0,0,1,0
44,0.0,0.7425089824418685,0.9482719837990443,0.3195024617960963,42,0,0,0,1,0
44,0.09090909090908639,0.7682699478001493,0.9896741428948835,0.39635959738068016,42,0,0,0,1,0
44,0.18181818181817988,0.7950477933699411,1.0,0.48567111491343,42,0,0,0,1,0
44,0.2727272727272734,0.8126737170361331,1.0,0.600481176246389,42,0,0,0,1,0
44,0.36363636363635976,0.8267405599620365,1.0,0.7467227215107828,42,0,0,0,1,0
44,0.45454545454545325,0.8513151650735544,1.0,0.8495789933259826,42,0,0,0,1,0
44,0.5454545454545396,0.8692800488102503,1.0,0.9437669179978364,42,0,0,0,1,0
44,0.6363636363636331,0.8938546539217682,1.0,0.9999999999999999,42,0,0,0,1,0
44,0.7272727272727266,0.9128364178699748,1.0,0.9999999999999999,42,0,0,0,1,0
44,0.818181818181813,0.932835062029693,1.0,0.9999999999999999,42,0,0,0,1,0
44,0.9090909090909065,0.9489356653786185,1.0,0.9999999999999999,42,0,0,0,1,0
44,1.0,0.9670191851399905,1.0,0.9999999999999999,42,0,0,0,1,0
45,0.0,0.22717103925157617,0.00806688549804416,0.19071898850245303,43,1,0,0,0,0
45,0.09090909090908639,0.26099925428784504,0.008384514459795975,0.2228507746508864,43,1,0,0,0,0
45,0.18181818181817988,0.2862517795403701,0.008848746565068639,0.30075440997510117,43,1,0,0,0,0
45,0.2727272727272734,0.3558911260253543,0.00959446565193603,0.3820486316717874,43,1,0,0,0,0
45,0.36363636363635976,0.42524235645041014,0.010689751044406916,0.5252739403719142,43,1,0,0,0,0
45,0.45454545454545325,0.4947291709036676,0.014455807999018081,0.9999999999999999,43,1,0,0,0,0
45,0.5454545454545396,0.5586909362077148,0.015518306174341513,0.6999488615435369,43,1,0,0,0,0
45,0.6363636363636331,0.6201443969900347,0.018348004042791355,0.5470392781959847,43,1,0,0,0,0
45,0.7272727272727266,0.6400752491356518,0.02070398700919464,0.6250600073684976,43,1,0,0,0,0
45,0.818181818181813,0.6247373059453596,0.023845163440545304,0.6815693249747737,43,1,0,0,0,0
45,0.9090909090909065,0.5620296929021762,0.02771689542995983,0.5779748724046624,43,1,0,0,0,0
45,1.0,0.5615890448105214,0.03119607541707413,0.6102030920866779,43,1,0,0,0,0
46,0.0,0.10848417056470755,0.0050166902395146745,0.011486727716225206,47,1,0,0,0,0
46,0.09090909090908639,0.14348179784421394,0.005885126557274349,0.013166735890695093,47,1,0,0,0,0
46,0.18181818181817988,0.1745135922988273,0.007022838519273696,0.016871802001519078,47,1,0,0,0,0
46,0.2727272727272734,0.20774862721171455,0.00848938435147702,0.023231719165178164,47,1,0,0,0,0
46,0.36363636363635976,0.24928818385194235,0.010222857493813277,0.02423437252024063,47,1,0,0,0,0
46,0.45454545454545325,0.3091824283099451,0.01226194954632687,0.03029005587671039,47,1,0,0,0,0
46,0.5454545454545396,0.3725340654870856,0.014660582733125926,0.027986465688734998,47,1,0,0,0,0
46,0.6363636363636331,0.43498745847739145,0.017632522553184097,0.017436977139985856,47,1,0,0,0,0
46,0.7272727272727266,0.49225476238899063,0.021590650872639974,0.019976825738922673,47,1,0,0,0,0
46,0.818181818181813,0.54677648972951,0.026295884914340557,0.01941703206411727,47,1,0,0,0,0
46,0.9090909090909065,0.5837231374144127,0.03126091180350692,0.019739677752315516,47,1,0,0,0,0
46,1.0,0.6075689783743476,0.03641814424803838,0.024077313926110847,47,1,0,0,0,0
47,0.0,0.744034302759135,1.0,0.3248821448283633,31,0,0,0,1,0
47,0.09090909090908639,0.7711511083994305,1.0,0.46813220151514184,31,0,0,0,1,0
47,0.18181818181817988,0.7914887126296524,1.0,0.5958945408212467,31,0,0,0,1,0
47,0.2727272727272734,0.7999627143922445,1.0,0.6826416243048204,31,0,0,0,1,0
47,0.36363636363635976,0.8033523150972817,1.0,0.8365678502037123,31,0,0,0,1,0
47,0.45454545454545325,0.8287743203850588,1.0,0.9540751090550215,31,0,0,0,1,0
47,0.5454545454545396,0.8508067249677989,1.0,0.9999999999999999,31,0,0,0,1,0
47,0.6363636363636331,0.8685512846586672,1.0,0.9999999999999999,31,0,0,0,1,0
47,0.7272727272727266,0.8892786929699681,1.0,0.9999999999999999,31,0,0,0,1,0
